pair_id,DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level,source_file,atc_category
DDInter1316|DDInter885,DDInter1316,Nortriptyline,DDInter885,Hydrocortisone,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_H.csv;ddinter_downloads_code_R.csv,A;D;H;R
DDInter1316|DDInter900,DDInter1316,Nortriptyline,DDInter900,Ibuprofen,Unknown,ddinter_downloads_code_R.csv,R
DDInter1316|DDInter908,DDInter1316,Nortriptyline,DDInter908,Iloprost,Unknown,ddinter_downloads_code_B.csv,B
DDInter1318|DDInter1323,DDInter1318,Nystatin,DDInter1323,Octreotide,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_H.csv,A;D;H
DDInter1318|DDInter1325,DDInter1318,Nystatin,DDInter1325,Ofloxacin,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1326,DDInter1318,Nystatin,DDInter1326,Olanzapine,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter133,DDInter1318,Nystatin,DDInter133,Atorvastatin,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1332,DDInter1318,Nystatin,DDInter1332,Olopatadine,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_R.csv,A;D;R
DDInter1318|DDInter134,DDInter1318,Nystatin,DDInter134,Atovaquone,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_P.csv,A;D;P
DDInter1318|DDInter1340,DDInter1318,Nystatin,DDInter1340,Omeprazole,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1342,DDInter1318,Nystatin,DDInter1342,Ondansetron,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1355,DDInter1318,Nystatin,DDInter1355,Oxaliplatin,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_L.csv,A;D;L
DDInter1318|DDInter1359,DDInter1318,Nystatin,DDInter1359,Oxazepam,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter136,DDInter1318,Nystatin,DDInter136,Atropine,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1360,DDInter1318,Nystatin,DDInter1360,Oxcarbazepine,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1365,DDInter1318,Nystatin,DDInter1365,Oxybutynin,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1366,DDInter1318,Nystatin,DDInter1366,Oxycodone,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1377,DDInter1318,Nystatin,DDInter1377,Paclitaxel,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_L.csv,A;D;L
DDInter1318|DDInter1382,DDInter1318,Nystatin,DDInter1382,Palonosetron,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1383,DDInter1318,Nystatin,DDInter1383,Pamidronic acid,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1388,DDInter1318,Nystatin,DDInter1388,Pantoprazole,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1394,DDInter1318,Nystatin,DDInter1394,Paricalcitol,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_H.csv,A;D;H
DDInter1318|DDInter1397,DDInter1318,Nystatin,DDInter1397,Paroxetine,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter14,DDInter1318,Nystatin,DDInter14,Acetaminophen,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1426,DDInter1318,Nystatin,DDInter1426,Pentoxifylline,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_R.csv,A;D;R
DDInter1318|DDInter1431,DDInter1318,Nystatin,DDInter1431,Perindopril,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1447,DDInter1318,Nystatin,DDInter1447,Phentermine,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1460,DDInter1318,Nystatin,DDInter1460,Phenytoin,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1461,DDInter1318,Nystatin,DDInter1461,Phylloquinone,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_B.csv;ddinter_downloads_code_D.csv,A;B;D
DDInter1318|DDInter1465,DDInter1318,Nystatin,DDInter1465,Pilocarpine,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1468,DDInter1318,Nystatin,DDInter1468,Pimecrolimus,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1472,DDInter1318,Nystatin,DDInter1472,Pioglitazone,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1474,DDInter1318,Nystatin,DDInter1474,Piperacillin,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1476,DDInter1318,Nystatin,DDInter1476,Pirbuterol,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_R.csv,A;D;R
DDInter1318|DDInter1497,DDInter1318,Nystatin,DDInter1497,Potassium chloride,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_B.csv;ddinter_downloads_code_D.csv,A;B;D
DDInter1318|DDInter150,DDInter1318,Nystatin,DDInter150,Azathioprine,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_L.csv,A;D;L
DDInter1318|DDInter1505,DDInter1318,Nystatin,DDInter1505,Pramipexole,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1509,DDInter1318,Nystatin,DDInter1509,Pravastatin,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1513,DDInter1318,Nystatin,DDInter1513,Prednisolone,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_H.csv;ddinter_downloads_code_R.csv;ddinter_downloads_code_V.csv,A;D;H;R;V
DDInter1318|DDInter1515,DDInter1318,Nystatin,DDInter1515,Prednisone,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_H.csv,A;D;H
DDInter1318|DDInter1516,DDInter1318,Nystatin,DDInter1516,Pregabalin,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1527,DDInter1318,Nystatin,DDInter1527,Prochlorperazine,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1529,DDInter1318,Nystatin,DDInter1529,Progesterone,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1533,DDInter1318,Nystatin,DDInter1533,Promethazine,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_R.csv;ddinter_downloads_code_V.csv,A;D;R;V
DDInter1318|DDInter1538,DDInter1318,Nystatin,DDInter1538,Propofol,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1539,DDInter1318,Nystatin,DDInter1539,Propranolol,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1541,DDInter1318,Nystatin,DDInter1541,Propylthiouracil,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_H.csv,A;D;H
DDInter1318|DDInter1548,DDInter1318,Nystatin,DDInter1548,Pyridostigmine,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1553,DDInter1318,Nystatin,DDInter1553,Quetiapine,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1554,DDInter1318,Nystatin,DDInter1554,Quinapril,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1556,DDInter1318,Nystatin,DDInter1556,Quinidine,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1559,DDInter1318,Nystatin,DDInter1559,Rabeprazole,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1562,DDInter1318,Nystatin,DDInter1562,Raloxifene,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1565,DDInter1318,Nystatin,DDInter1565,Ramipril,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1568,DDInter1318,Nystatin,DDInter1568,Ranitidine,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter157,DDInter1318,Nystatin,DDInter157,Azithromycin,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1581,DDInter1318,Nystatin,DDInter1581,Repaglinide,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1587,DDInter1318,Nystatin,DDInter1587,Ribavirin,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1590,DDInter1318,Nystatin,DDInter1590,Rifampicin,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1604,DDInter1318,Nystatin,DDInter1604,Risedronic acid,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1605,DDInter1318,Nystatin,DDInter1605,Risperidone,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1607,DDInter1318,Nystatin,DDInter1607,Ritonavir,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1611,DDInter1318,Nystatin,DDInter1611,Rizatriptan,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1613,DDInter1318,Nystatin,DDInter1613,Rofecoxib,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1619,DDInter1318,Nystatin,DDInter1619,Ropinirole,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter162,DDInter1318,Nystatin,DDInter162,Baclofen,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1621,DDInter1318,Nystatin,DDInter1621,Rosiglitazone,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1622,DDInter1318,Nystatin,DDInter1622,Rosuvastatin,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1632,DDInter1318,Nystatin,DDInter1632,Salbutamol,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_R.csv,A;D;R
DDInter1318|DDInter1635,DDInter1318,Nystatin,DDInter1635,Salmeterol,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_R.csv,A;D;R
DDInter1318|DDInter1647,DDInter1318,Nystatin,DDInter1647,Scopolamine,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1655,DDInter1318,Nystatin,DDInter1655,Selenium Sulfide,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1662,DDInter1318,Nystatin,DDInter1662,Sertraline,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1663,DDInter1318,Nystatin,DDInter1663,Sevelamer,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_V.csv,A;D;V
DDInter1318|DDInter1666,DDInter1318,Nystatin,DDInter1666,Sildenafil,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1675,DDInter1318,Nystatin,DDInter1675,Simvastatin,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1318|DDInter1678,DDInter1318,Nystatin,DDInter1678,Sirolimus,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_L.csv,A;D;L
DDInter1318|DDInter1683,DDInter1318,Nystatin,DDInter1683,Sodium bicarbonate,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_B.csv;ddinter_downloads_code_D.csv,A;B;D
